coord_x,coord_y,category
335.3825135827358,137.9358761155334,b
275.6764248780252,167.2348583404401,b
360.912598524379,143.26932535425772,b
333.79685591359487,117.26666318221959,b
334.3949721787886,117.76059318495413,b
306.54325491793173,127.01040455179572,b
361.3915963451331,166.23382396091603,b
367.0820269461437,177.32374473668983,b
323.1437939998097,142.96008913135432,b
367.62040755890126,123.77011074690483,b
317.2668641797891,162.12138983940855,b
317.87147394824257,173.8215150045882,b
378.22663944093773,139.90197668897446,b
302.55021487151384,123.25285181544979,b
361.4459365867305,136.2739323880674,b
325.541917898132,92.14764478964321,b
333.74603636278,133.38187014405838,b
328.9455990139049,142.27910677096037,b
331.2512862899768,136.6907529503789,b
323.12048561379515,111.21915044819963,b
336.1591900948298,133.60993066019557,b
355.3833656099336,78.18192863625109,b
364.83046310834214,139.69086080225446,b
292.6303758538086,146.06615443403854,b
319.22460243377066,91.36420554939264,b
333.7058110816873,110.02215907832431,b
337.60258782785246,59.73946223993306,b
396.8902173145958,153.06937549456472,b
317.892003743686,147.55006156368296,b
327.7155337232314,136.2695564142607,b
334.814161613124,145.14465792848068,b
364.8674117180409,125.52745355915869,b
334.2949676037997,101.83456188464203,b
329.6276351091194,91.25671694037197,b
352.413524194792,94.42652967682051,b
306.5928591708172,119.08149039236571,b
333.0595116529176,107.800924327492,b
344.4356199494211,46.121728834073565,b
328.24277919738273,98.20686141744966,b
404.6472637424334,129.970339225945,b
355.96033018114304,112.33841451227937,b
339.7220428301822,87.89095572049638,b
415.21924892394117,119.91729761344504,b
348.26742074790326,60.35329069055854,b
350.395785179668,69.78953608575279,b
342.0632477975623,59.88005469831819,b
318.4662394991981,49.54630895953375,b
340.27283899832224,92.30084776976611,b
402.0634564783986,77.90026642548872,b
343.0066672638119,63.570862630698855,b
323.8209693041534,86.06887779223842,b
298.2125642748233,94.51415113165308,b
337.44521782275774,82.5491014307255,b
326.2396490094819,52.19094938888247,b
339.2177590356057,80.21824799150227,b
334.1549787530773,63.68299033060589,b
317.03834638101955,85.92951632524483,b
341.3863954511925,112.82501283295966,b
296.10930713393566,21.77944577767562,b
355.8755915151302,85.38893170383938,b
319.54518708879743,82.55924929759635,b
325.00555797058155,86.3834379067822,b
314.58193205521866,79.51405733125944,b
327.14960521228033,79.88379304513313,b
297.8477424216131,79.5829194157646,b
292.14106602438846,68.48843460876327,b
325.72172937569616,48.46696782998464,b
268.7393396713649,46.527347949971386,b
308.37299708224197,39.67873106021557,b
362.04843213761706,0.8204167365341846,b
286.7095231930734,22.482115461892874,b
326.1924269986826,32.077110790487154,b
274.59041267297374,53.81514802245101,b
293.64741755106,75.56814109872448,b
294.89773755952433,43.65210756865679,b
351.2393903946788,8.406358992782259,b
273.8879082881717,62.41737044204433,b
262.47280164199464,49.842447621469375,b
325.3612888424542,8.665467238294582,b
285.41809381868256,28.041393683666684,b
291.87386551838904,38.97724378312648,b
304.0778818389267,87.82361773379216,b
294.13466705333684,69.72536847319282,b
297.33424417246624,80.1234623067777,b
267.10437682858503,72.22745059390849,b
236.40281448848992,50.57632034621122,b
236.99909221397343,41.27937703351512,b
241.72089511469486,52.290833291113586,b
260.21480364073585,68.0636571701931,b
260.0208419380654,63.84468281358511,b
255.349663690314,43.996608755020134,b
208.73526667848867,35.837622111114456,b
257.4519446186014,52.22423011228335,b
288.4516249683443,57.07635266967759,b
237.36555524362785,64.17315275539488,b
314.9068372470215,74.50422200339722,b
236.8931611315453,113.2187008355487,b
187.3810479200698,68.62935205270821,b
185.83077111640068,50.40298510341654,b
243.39494567811616,30.7482415360289,b
221.38330900743838,41.18294024260342,b
208.01852691320016,58.04392061545383,b
214.3713965876248,23.390153751734317,b
185.15667795071036,30.153356149434615,b
177.13183602117712,68.28298613202577,b
191.25676951197542,114.42791758039766,b
196.43245497914066,18.917747842477468,b
174.49388271300828,29.60168110397416,b
146.34803411634175,93.32773452112383,b
180.20174789684737,31.717573584899185,b
209.511852656618,67.57957136825411,b
145.35921389336852,41.57100734820318,b
173.25547239320548,56.216683462062406,b
136.70756511895746,32.05283814812276,b
207.5997606589766,33.33703684412245,b
190.45612269495712,63.38542269952393,b
155.7973145529543,50.19982067398803,b
189.57753553599662,69.87331605522786,b
150.47866219755505,58.843015289715254,b
150.45070863189125,23.90767178161991,b
185.48813979038485,81.36113715493536,b
170.32522505692455,48.004195633032225,b
123.82264035361968,74.69312039505581,b
160.5038364127807,68.56332543069351,b
123.42758567898605,52.456523241147295,b
118.31597639778533,128.0995582946868,b
139.24727534132768,84.86651508763765,b
63.46540269165906,41.55133922080341,b
142.6831520268311,93.43329641523042,b
94.11092042239609,110.21503106131496,b
103.5458583479119,69.02449817676387,b
114.65950667385306,114.82334286355814,b
67.7312784099625,53.43549789965505,b
110.77381685949153,101.90165176966548,b
117.00210561754449,80.80706424167522,b
74.70830855527333,111.10910236857268,b
107.87924296335572,85.73815867154667,b
90.57202331482257,123.26297478685365,b
85.48976652670696,106.47364577770361,b
38.416163135573285,150.45838492910332,b
51.235144578355445,140.72250762509816,b
57.51830001792412,101.15016995965198,b
104.00952460828589,122.10701985093004,b
82.57856913600283,147.55469000236008,b
106.88763077852045,93.8706687063596,b
85.10768026525133,139.40213700195176,b
101.0780010401386,117.8176225189373,b
23.996368295781927,78.58461752963387,b
81.31711182436146,103.7775460782542,b
48.91431042050044,169.42600489881585,b
55.35004225421851,114.5316850877187,b
41.23804452215,100.82778311469684,b
56.98476702834365,132.47522800643918,b
97.9828014169193,54.87053184572619,b
38.23783193273106,123.76790471025112,b
53.97211154674754,151.3044073092155,b
66.24091078239437,116.95995366046287,b
57.66957821390466,121.09035738130666,b
66.82071893376326,87.8088337505207,b
11.637909310488972,114.59108414330365,b
48.34920764116606,123.20879775712899,b
30.925111275585163,144.86652236100042,b
13.395137101410405,103.44774171969334,b
14.169157040629322,124.9941438879851,b
69.96772995292575,143.74831497631294,b
29.221659013687557,138.52797643334037,b
29.38483729378296,173.0434914213481,b
34.98645468040225,116.93544116050793,b
69.25607665411502,156.7718147119606,b
37.06936093631683,170.56156730635604,b
56.83036739973465,197.04797405347944,b
85.23744841618367,150.8410173954146,b
21.928031291707715,162.1638379835531,b
7.591507890323719,153.39211354738745,b
0.5246072406236166,165.6194184817425,b
41.216217614872264,175.29386528189912,b
65.64641617152975,147.12928113365172,b
48.460907147073684,123.76582220004428,b
36.46455831811257,176.47529064446326,b
74.24403187621402,145.35015866632045,b
51.2692768033119,139.54858380562405,b
41.816836509189116,141.91093851879668,b
58.713266377577504,145.61453725493556,b
41.200837593430094,171.68243295107754,b
45.28374426645134,169.41808238266873,b
73.79384271233145,157.40228848678555,b
108.55724027227191,143.70312694222747,b
35.070824610122166,147.5196897151908,b
35.23399632431987,128.26675263263604,b
72.06473414574961,187.20298092798885,b
42.24788647439283,135.9419027793677,b
75.89101105337605,109.34868292965189,b
69.33894203962534,109.56452994038727,b
96.83821706275528,166.31312590052818,b
117.74402948027642,131.06362439294082,b
79.45708617445904,107.90813909551946,b
134.29520362607832,108.20715641569132,b
100.85756016632916,120.79741208192769,b
145.57796024911093,127.62546866722636,b
158.42753714868633,144.95284151196518,b
129.01483286817387,156.4233204750244,b
141.5608729861903,113.24509717294546,b
120.58336404003975,123.36380551116008,b
175.12956474742987,150.37641418097633,b
151.9112869835514,115.49129613241354,b
121.65127785485089,94.93146689653975,b
168.9148656022083,121.03489885491524,b
158.4653434649997,92.85371903434981,b
173.8676488350044,121.81975168388817,b
184.13640856945548,95.82828187473586,b
160.36422109142688,149.90048787512922,b
170.40939945592038,140.62724186291405,b
214.80062570902095,102.65498020209094,b
220.5282846427507,142.3780954448518,b
191.633959835915,91.3680667203651,b
200.84966634067865,136.81638298991675,b
231.7048432910052,96.72083093859897,b
248.9011168330833,143.12254278343056,b
257.09246486521573,110.6435965092673,b
261.8147095667981,71.97948458815279,b
266.7705587009112,104.04858297907901,b
251.40627514280206,114.22208113219631,b
270.2343667738711,98.52075265739853,b
275.2991432345235,120.32524080491754,b
275.91297281296494,134.74671368971934,b
267.51729236293227,152.6723322958943,b
320.7044581257785,127.64876615550878,b
257.37417002060647,104.04712304085587,b
307.5861373935776,122.92166528377282,b
289.55203848238267,122.10166041913203,b
302.89743468288725,145.4041952075263,b
285.5162656881663,79.35965995291878,b
291.99111475439173,103.33944461514335,b
270.8932126302533,78.88687911249303,b
268.24497384028336,119.4899192522227,b
296.7632722231229,92.75917754756483,b
272.2548412837746,81.88969172603015,b
326.4826640223354,83.40093517586627,b
284.35615755931747,62.91290408911556,b
239.27286527378357,57.90955353118517,b
258.59573515799224,81.66741035389845,b
261.70344960779676,26.21966094623292,b
212.4161018364748,73.08397643970176,b
254.37892840363094,71.13087858091251,b
262.11454218304266,157.4592681119223,b
196.34108792049102,108.20117702525437,b
261.44539143698336,78.2604557567197,b
236.42437319188204,70.46667752586825,b
219.37310789408497,52.24545668300834,b
231.95155500114123,94.4013670773748,b
179.39337755096142,88.01644325501263,b
159.23449777012166,134.43898749071911,b
211.855589850143,84.70171442875818,b
196.30045271659714,86.23396513730523,b
247.7772981801427,80.87167337505929,b
164.582737896499,45.89995899124483,b
197.89834019023877,108.61977838447223,b
163.59848542926315,143.65801173339764,b
182.83553760568907,73.32401670211033,b
203.17104785187763,68.57648945627466,b
159.82723091974955,74.53197547029419,b
174.27740860000563,106.5037358345262,b
150.78627640151498,103.77262175266463,b
127.3917115860395,101.23873358313216,b
118.30130128497031,116.10734064716837,b
121.82692283247485,135.97041509138495,b
88.41436431898346,100.93795710947268,b
100.16153771511938,114.96188027473772,b
126.69251468308357,124.24384413786828,b
95.61989320003191,147.14458905733602,b
135.9214075635071,101.41686953413938,b
103.57169893416562,77.98730216610488,b
151.05775755807426,67.71863723713608,b
67.04510748081493,105.98484382301774,b
63.7764307618213,111.36380161144723,b
55.61731247649685,78.60804644657577,b
114.34906174957382,136.3506993062179,b
71.12918820701222,90.98745318764298,b
48.15715214106125,102.9008656376406,b
52.86538046468987,118.5325213871414,b
82.89446669395178,75.16690844085633,b
4.372890071138926,103.69753193206287,b
40.60445946070801,152.17690563532346,b
49.82004402418566,97.33475753794852,b
54.50514786614474,137.67906614022655,b
39.76664906408138,90.72815387293474,b
12.245139745237736,142.6463682026378,b
50.84962501056517,114.08930026700943,b
21.595249948856512,139.0009083343581,b
86.30614651443858,154.77539423916858,b
64.67693956435801,84.87859103777765,b
14.710537261490595,73.98279647668107,b
71.68404353239012,87.6095891899052,b
27.812379868003227,95.24072372404555,b
17.69231733315307,62.54462838536347,b
-0.5078278618430936,106.02689814984103,b
66.6992504064873,105.33814093372195,b
64.12330989245206,56.432535201288886,b
18.84400048155547,60.929070343949604,b
39.25117150132132,83.97356798378291,b
-11.961513729074284,108.92868785765563,b
14.808888936811535,85.47955328086044,b
-0.5594615562525433,111.29727454480172,b
-31.500127661269026,64.11269802716225,b
49.39583032559076,100.52427940786879,b
19.149775841882537,61.07329206786102,b
33.81167826612756,73.88600577136862,b
29.48620744822501,93.73836428113123,b
36.29124059323888,63.026575748198525,b
26.731065449132977,20.729658519450368,b
-5.799506064721012,81.90921614609721,b
41.83395838096247,84.46011394719034,b
17.36608115315648,47.28605300068176,b
48.81280808112264,79.25819802024444,b
-28.498934102468915,67.74673134770967,b
46.983744947622725,63.72626463419988,b
4.213323831474725,53.87524715349889,b
62.831992698428174,45.565819131417925,b
11.99479095347857,15.749103651063365,b
56.98568311029104,57.481475924108565,b
5.4000301085652715,17.351256234487266,b
33.406642262250934,63.39582348764941,b
51.04035289774973,45.47276849805678,b
54.053289089396685,6.006393163975247,b
24.735018359460923,24.325687303745156,b
44.789090043903755,-17.729582188418817,b
14.988762808573256,9.892799897534815,b
25.810208514038088,16.151690422731576,b
45.9655327285859,40.27937524361067,b
41.1166995270727,38.93690377089348,b
38.61816646526471,43.56298629869832,b
44.39862639843821,33.72893009900662,b
107.54479600795278,43.11704438377501,b
43.48579997108487,18.37443127434858,b
80.15738338221091,15.685509642193495,b
56.61118367937906,0.44795766509435,b
6.823707876927266,-20.29614845372646,b
82.25837047431631,-26.39290502632366,b
31.8457847771245,6.309590574815047,b
23.640319683512487,67.10235241395094,b
83.43998882708004,63.16219497647518,b
94.51244428051842,10.851311950696697,b
82.19723421585043,6.170003062147657,b
69.60084313340737,30.131103433795943,b
97.55260902141629,26.427572576441776,b
96.90553264023241,5.5765713678120505,b
94.77562263001064,10.391825258420397,b
117.93539210132151,38.52778115513644,b
146.79925864593727,15.7769189789326,b
63.98051476631911,-7.197466908491947,b
76.21758474188732,24.843431859085626,b
102.85508905187815,63.12575388900501,b
75.66034698086438,34.66375819766114,b
129.51390305180237,56.56545914361152,b
96.24103383562479,41.11160311142254,b
132.32677515944363,22.159710120883062,b
95.7595629269093,27.456773666146034,b
134.58360056400076,43.50542961612206,b
110.3085200826252,-19.2653911951586,b
165.6597147254478,17.567028550331486,b
164.2700979418106,26.881804622372783,b
137.96769946784468,21.14849967179771,b
122.0336871711778,5.782384289892207,b
209.3820555558471,28.08052164561019,b
178.52522966747117,50.60375644381503,b
221.25398330787368,64.77655012427198,b
174.60149021623658,1.8521901113184072,b
204.67506277164208,30.162317811431706,b
168.49294087440586,14.147044557836011,b
216.27343225696032,23.750306680063147,b
227.71447946325648,63.47666244751696,b
180.4204217094119,35.20644993667787,b
214.17871935825426,73.71625194074898,b
227.55298274137348,-57.95388216801837,b
235.6460365649486,77.68504764586174,b
220.31888453073006,72.04436754302105,b
225.33132387469362,24.000345939384886,b
223.19319064282834,62.09238332112466,b
257.97543849426927,34.42951814360475,b
232.1349764067129,72.34312217317137,b
233.9987056409069,84.61646565518134,b
280.1085049609348,51.21181952211373,b
222.99372182718926,25.3184232240946,b
261.925628008805,18.23750137339698,b
209.07108582193186,35.016545141559334,b
241.92922792665868,30.568418923585227,b
265.917331320089,17.24325843873379,b
254.33021083064716,51.52402579216971,b
255.67432513416415,-12.578060970587899,b
326.1529379571302,70.05075630997965,b
295.7668924678184,2.791261959572921,b
295.10975021470887,-3.5331505089345683,b
267.93343286582405,27.680740668918475,b
264.09271203405405,77.00489560395727,b
277.8164762968116,24.69200913088912,b
228.96638120590677,-3.0680801929566996,b
255.18198512127424,24.670453119720662,b
196.52017325044753,23.552003121916755,b
153.86518724711553,41.47734831828319,b
162.01182130955175,80.0804459007627,b
150.72557999154543,-5.443402955342094,b
196.96382115460884,93.36794293603651,b
132.31978621201995,57.09990899871451,b
177.95160519754882,82.20302490287224,b
172.4318836754025,46.57267291961426,b
182.59042740891675,81.30317875354791,b
104.09404630277332,58.20534045905379,b
131.74275157991963,55.15688655613479,b
153.63231431963501,26.634436244575568,b
108.07501829040505,43.33761984927219,b
166.8675368557563,20.654980426163775,b
112.88392885029286,91.07051752824725,b
149.20773540352104,57.91730527504734,b
132.21487173378887,68.20866773331846,b
138.49298772219998,99.07731168529426,b
114.37732294724218,92.71212799134253,b
89.6741865340575,37.5613462064764,b
142.64200985648887,83.81923496902624,b
141.1696777107044,78.27672051748209,b
90.7839333279401,70.99599898997167,b
113.88802181794752,109.44533995510847,b
120.4024736334238,115.03503918081645,b
141.2280840451568,116.42524868053255,b
113.3379836014219,107.06949886799151,b
131.25007991756542,95.55692070712979,b
120.08491287491023,64.09107204028788,b
187.05949172923616,66.39037988270019,b
192.6803894332453,68.35678105370471,b
82.89548772541637,111.1876763881661,b
151.07809040388545,71.49457372638574,b
137.04021021843616,111.69650398745893,b
162.76792627006674,74.76384063317391,b
208.12993624688497,104.9647730850715,b
130.40663334710564,67.41234846246817,b
128.93916980820018,115.80616028736176,b
408.3813282609215,498.3176583683039,c
415.270356667184,444.34206722400194,c
361.6581997231487,483.87697032452354,c
392.6108291871367,456.8686914562875,c
410.40151119036426,468.9829308072131,c
365.9101877129686,454.01192110988234,c
396.8590421471879,511.08525583479184,c
434.6686293596221,450.245020682887,c
408.64552834161645,439.1616749451012,c
434.9508830809039,457.2823384295634,c
431.36942058183126,441.5161371351519,c
410.40312630892987,461.64068995546944,c
398.29883128875355,480.0535810058434,c
448.07991085901523,450.6381676027865,c
421.6763593056115,469.26279732137596,c
403.68318683237686,474.4983474385165,c
427.02943590664324,466.7144478821158,c
444.4233305722912,477.2856909021837,c
462.3896172013371,444.9854573035868,c
459.8558445165708,471.1637585111772,c
455.59840172149035,525.9488102926721,c
371.9053301844441,414.01808005695887,c
427.4510947696433,453.93570625490787,c
472.6469752513128,421.91012834191946,c
472.97024635244867,447.68099587095867,c
412.1753807761595,428.70555485134236,c
440.70464537075827,385.928331983097,c
430.9862880380361,453.3151944742998,c
437.9649559686713,406.67224945536276,c
487.2918120953032,446.2232338422754,c
462.3610178519293,425.0576817678268,c
451.9389933904125,370.92210332032454,c
453.3642168765238,395.5970594029002,c
488.70313540596266,380.57822436818583,c
450.148023379645,387.1530937452787,c
446.17658672572867,392.85656757035184,c
421.0975345251226,411.89876141131805,c
452.69492818414346,403.04459820882573,c
473.15527618305146,426.3909276855126,c
398.26029353777153,384.63333763062883,c
418.16101868845453,390.8181212343086,c
444.3607403813944,400.4149867118763,c
422.4193714521555,332.4885255155325,c
420.48195100660854,391.6617048460795,c
444.38670444675574,344.90073145860777,c
487.97804205113175,375.35639989038475,c
402.47778464173047,409.1765330212723,c
438.982655024609,384.0698124094701,c
449.17764601057155,413.66410824875163,c
408.1535749893451,381.24505335630903,c
462.037790461307,376.5972182370281,c
427.16365257351424,333.3071117384466,c
458.3343409188095,388.48180978811126,c
432.53635293882684,356.79569469279977,c
435.39121547896457,337.01337623011796,c
450.6221293677441,341.6099708208245,c
420.05358091546447,356.1558375488576,c
398.5647039193477,340.6201652835904,c
441.92295878933373,329.4628081258031,c
481.68142326970724,346.96044262577766,c
404.6111475337196,346.3346418096707,c
444.135092637336,336.10606912164565,c
485.6219264964229,368.5043237888296,c
436.3558924956176,331.3279365242554,c
464.54952580665537,330.97462157881967,c
427.2315516253917,390.7761950840592,c
412.5888778622216,309.6693008679682,c
493.5980351257755,307.0836396586345,c
386.10907060520776,368.70577521032993,c
426.08590292334674,307.3361675565726,c
440.7509643593465,313.635286604507,c
444.17260987446394,306.06527915198365,c
442.24478619891397,322.36602280813327,c
359.74758584478343,302.4264681288005,c
476.56747628329674,299.1449421475653,c
410.71320519638573,297.17315062529303,c
419.736107420488,337.64131664550564,c
396.8439000391878,317.65004577196567,c
425.70848218948265,271.4427654829072,c
426.7932349764636,278.7199500212013,c
435.3299171812349,314.15691853158995,c
451.8378048880457,267.84928273647404,c
442.16537388729967,270.17612246834597,c
463.5099094955363,292.49083428483027,c
442.6789058434748,308.51628569059596,c
406.0194044257324,259.9089552771554,c
391.5986948096664,309.4071204220721,c
463.5089511068845,287.3744888982791,c
422.24095933532396,308.1910832372268,c
428.48930643535124,291.41707189301906,c
476.76033275458536,303.7101624996311,c
462.2023982027338,312.1721235774935,c
439.2173901621415,250.63215598457157,c
453.8103345094625,266.83588085657016,c
493.86428513814496,260.1555820194318,c
428.74585308886526,304.5939863830357,c
442.7061295434065,260.72896705233967,c
438.09155795513095,257.5151237141915,c
517.02601906517,279.16659535060637,c
444.1145130313372,323.90605804919915,c
462.67737782716875,270.4109196174729,c
555.9926947392272,275.8087209328664,c
502.9402101818151,259.0685011393774,c
548.7739199630635,306.22024143557894,c
544.2913293160116,258.5915091137365,c
552.4979319434941,278.0718455450726,c
588.1297018630297,291.1377085344884,c
533.2616773294035,293.0710302943079,c
525.8549829173314,254.0726041896714,c
586.9293689021115,297.5281454299938,c
536.2005228226946,334.0492837732779,c
564.0585533039689,299.1812191865332,c
578.3509709768596,300.7407104468456,c
583.0710485385986,274.71984337513493,c
569.663510405222,301.0981497722455,c
644.7690803426387,227.61829021110032,c
574.1820580989981,321.00891693751703,c
587.6590189022321,284.0585087905917,c
596.8311422490549,270.6567178474314,c
603.2686169477404,276.84921026186964,c
604.8376614250426,331.557385044609,c
621.6414612245412,254.19184835099372,c
625.1264048289564,267.0469974730562,c
613.3168437328511,313.16417642471424,c
593.0449105930755,303.92004299639825,c
671.8669904545894,303.634511484491,c
613.5792534502452,314.4662499400638,c
669.5742720080287,252.68451737603974,c
683.7597693632944,325.6867362325893,c
664.1107930351136,279.2453044864291,c
682.1588028369761,297.5135301107954,c
648.9458381632005,268.7813584272851,c
689.9187410191727,258.72132753847677,c
699.2770048746245,316.5312125938185,c
676.3287546870865,303.8159955484839,c
675.1295128333202,241.19667499155645,c
702.824711905789,284.01093562269364,c
711.2579852488138,295.8470569911987,c
692.3486845289491,228.5924871370271,c
707.2423431314845,352.81581488907284,c
737.6030792315013,311.71909068577725,c
731.3605891195632,255.79261133510158,c
709.4734368023126,324.5523609382688,c
701.0908203119885,309.3042147019644,c
679.928203950045,313.881516713682,c
722.1768928227877,288.69421562804547,c
694.3019471789869,287.9203193874164,c
705.8258934466782,296.19371667563536,c
672.5674184469148,263.1414285492456,c
753.3052234041112,332.1829897465525,c
665.6194050570421,309.5531204155543,c
685.8812891764152,334.5321125956224,c
680.281807686941,404.90972104933047,c
717.3665220430331,352.4563073774142,c
738.6168859064302,412.07035258659045,c
737.0128700399268,365.5741224849731,c
713.9095177873298,409.55516149120353,c
698.7571800737626,411.94122804506486,c
705.0089086532807,398.4964648622071,c
717.013758524446,414.8247092367262,c
691.1704906167469,410.73968943254596,c
686.9993210758516,457.97591434967245,c
727.834508438589,402.00282008906436,c
687.5265344170535,383.3906263779176,c
716.9201728111351,468.7398600054753,c
669.1616007256202,442.1801806338729,c
688.9022981824035,438.23612043102327,c
694.6986933015144,488.33648640095885,c
667.744110738192,495.3339046726209,c
683.8772152441196,460.76037477421653,c
664.9379027159416,423.780560444932,c
719.3055399208008,499.06928525061664,c
733.1065388657578,456.11418950579355,c
714.0407596268655,453.85839164567466,c
708.5464607094847,495.9026277333214,c
705.304195252419,438.46705469712396,c
741.5786913588726,493.7653823601978,c
687.9329976469767,471.01398695149976,c
665.0822831671092,491.9255847815134,c
705.025624519021,524.6165502244756,c
673.08924739702,475.5063114299074,c
676.1282600900585,485.5358471950222,c
659.927048826276,480.37875646421054,c
630.482766114644,471.77010912617123,c
652.6521612607426,450.8892281936594,c
595.6443835166997,460.22373163507024,c
617.0335754540569,513.5976370132588,c
585.0382094209092,503.43388759383004,c
615.2850050798063,449.29638445456175,c
625.7580047740565,480.2779202858049,c
569.8457538738484,445.9231586648765,c
578.5944283123049,482.0754577376391,c
554.6307140556594,509.5382448991512,c
588.3305871715845,474.96610961848273,c
550.4340334298053,475.84509783641795,c
519.1653914827823,501.78277823135653,c
505.4029416049531,466.63472262212366,c
456.42740520846485,473.0393427345546,c
559.2204602360896,499.0685861925148,c
495.68799729878265,507.295554419966,c
516.8406997300846,437.2615881204678,c
537.1495079980111,489.4723015866476,c
445.3959473865886,492.46714340603165,c
474.77955810900175,527.7571516631197,c
483.4779460414698,485.4693909797796,c
468.2493902088046,512.3557309561376,c
485.9991012527804,483.81697405995425,c
439.2048584810028,467.6681142491897,c
494.668749702273,461.79675901964265,c
466.2484616850918,499.2034597457822,c
470.04654863818485,504.4276444029264,c
475.83378751060997,490.7340645559628,c
434.73923115705924,496.40333490101375,c
505.76667943623465,460.46878168652887,c
505.470725946307,507.2344263838905,c
508.15102052986606,517.1271319238805,c
470.88898859737265,498.62130886836644,c
566.9865351045478,455.7320413040886,c
546.0427594118745,524.6195933231709,c
595.9461279882319,441.137326364346,c
609.7703817486101,482.60456076822913,c
606.241816594535,417.18657556172434,c
700.5121237488984,477.3492239522798,c
630.610770247593,481.02030515651785,c
663.662494030936,474.5063987554016,c
651.9634228799371,442.3930085177307,c
665.4792115687782,477.98277745295746,c
675.5026014051007,475.5976619784865,c
653.3617979582586,448.23128397037584,c
594.2628896693935,448.4517718166094,c
584.2016820127527,485.66725194823886,c
604.136048236649,422.55754802931756,c
520.8594936831742,432.86119129035666,c
533.148339576916,410.2269782253847,c
524.1072631031419,432.17758877179233,c
529.7645423981783,397.8690702739978,c
524.0733209552172,474.2566817503719,c
550.5741520204767,412.562929037434,c
487.195307049307,435.239467367663,c
521.0814516966454,439.2935019090638,c
493.07079772697296,460.73554779767517,c
536.7899703983663,425.8053099990649,c
547.640473034273,430.25421766713634,c
419.3183768317187,417.0468681791588,c
510.56796661502216,356.49945249183236,c
457.3167018361994,415.46476425024593,c
472.69733778056917,435.8653502109401,c
500.1448992231391,444.12183764390966,c
500.86252458848196,403.4224913906089,c
514.0030622454334,382.9067938367151,c
490.04960306060076,448.7466648643715,c
497.5236759045455,405.2454340897217,c
484.23554296872754,430.9873911698247,c
483.14287439561576,462.0612109446603,c
498.51972407360614,444.852238506127,c
488.3062275703218,416.8821851643022,c
476.1498973886829,420.55025906337494,c
482.3063821619688,409.74224261146765,c
566.3333577281915,438.36913370894473,c
594.9284517540017,454.3806642017815,c
644.733811083879,413.4319374732272,c
676.6904061541815,427.7963774767544,c
628.3427665406315,374.1936984786994,c
627.2952870582429,450.4544668212497,c
648.1663059722578,423.971177588725,c
652.9863119520252,426.8063237553431,c
677.4901272707664,487.5096073909779,c
612.3923174152309,416.65994161598024,c
592.0879375009731,493.15438419782066,c
541.3974181667783,468.01811773684506,c
544.2296707535688,444.4127012274411,c
522.578442997365,476.5809240895694,c
551.86722468734,464.43210457621944,c
520.4182191901888,454.14105342989404,c
553.2194289226898,457.8681105377599,c
525.4010459201322,468.6978739319826,c
531.0939048090476,452.35623213107624,c
549.4658079007789,460.99358189638576,c
520.8372438546098,465.5992636312718,c
523.0571896884258,458.31300292452477,c
583.9339454679941,440.2278582960904,c
557.6393581802089,446.51828379544304,c
578.6938976843492,474.6490191693018,c
589.8051404482237,495.91797594549143,c
596.6209351124862,446.10656072480754,c
544.4483757567414,488.99114014872873,c
545.159173275213,463.8445961104424,c
593.4170944844259,456.6051236076793,c
650.5087522940647,450.5148110909707,c
745.0978144447008,476.8853699792653,c
702.9305672927492,427.95645751156303,c
525.8898391861746,393.7729766427288,c
615.3139486927377,375.98824124553624,c
595.6624224992611,412.1535999044076,c
594.0261535127579,372.23578551903597,c
602.5662521839139,434.7519131875787,c
573.4946356271407,419.2498565305774,c
565.8527137528062,405.27866606433633,c
570.6690479604742,413.48236126795075,c
533.4389728487597,442.78190423369244,c
545.9679195734333,393.75928330196433,c
582.8617191114959,409.9336729585923,c
553.0681089430251,411.08923486936345,c
603.0210914101881,342.6144556081729,c
569.5711727926696,431.28357343143585,c
579.3169774446203,426.44124751432844,c
512.2432550189927,407.439220399304,c
586.426262993534,400.61988612898034,c
624.9467353188887,436.2042343402006,c
537.2275266470433,410.8011088398075,c
588.9046307912347,432.8528139130668,c
589.0339893719964,477.90707848535476,c
603.4766823061705,443.367605157798,c
527.2971397418637,435.233520868008,c
551.5058199373195,351.91519953169745,c
545.8929762846227,402.6794790262352,c
532.6579826810729,360.87889075233966,c
467.7172191620809,404.51822458275944,c
488.5997771333453,391.2872627545063,c
528.4081371520707,360.25957891029253,c
502.4549516873058,346.6679697650153,c
482.1239989437234,363.31824147096074,c
524.9947861422908,314.99124543795665,c
492.2058507397401,355.2795416129165,c
463.8609483940776,324.4790762499398,c
520.3483895472536,349.75093627317995,c
507.24287742147243,368.0309973237682,c
438.3741914178032,350.4132667981122,c
500.94356189945125,322.12229143260174,c
466.73017571324294,322.04936282710514,c
487.26639168640963,325.7298881308429,c
491.6295492547242,313.9168750531112,c
505.15666222838854,313.24782365230726,c
461.15733046109193,326.25093019938595,c
509.18477859681684,337.34362861618115,c
528.7309166550567,343.3090033754196,c
463.9641554058918,321.01515788992964,c
539.354945300544,300.1301256464343,c
479.9079165257441,370.1029428790125,c
523.4151579458378,325.40813709803786,c
516.0439371094276,320.0021444636862,c
564.9103375604125,317.973671191472,c
557.0668088599529,291.0688565261722,c
554.5423085916278,321.4332984107451,c
